Date,Benzene,CS2,Ozone,SO2,Toluene,Xylene,Wind Direction,Wind Speed,North,South,East,West
2015-08-25 03:35:00,2.5,2.5,16.36,2.5,2.5,2.5,214.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 03:40:00,2.5,2.5,16.53,2.5,2.5,2.5,179.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 03:45:00,2.5,2.5,17.09,2.5,2.5,2.5,196.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 03:50:00,2.5,2.5,17.65,2.5,2.5,2.5,203.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 03:55:00,2.5,2.5,17.81,2.5,2.5,2.5,207.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 04:00:00,2.5,2.5,17.71,2.5,2.5,2.5,218.0,7.0,0.0,0.5,0.0,0.5
2015-08-25 04:05:00,2.5,2.5,17.9,2.5,2.5,2.5,216.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 04:10:00,2.5,2.5,17.1,2.5,2.5,2.5,199.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 04:15:00,2.5,2.5,18.01,2.5,2.5,2.5,201.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 04:20:00,2.5,2.5,18.01,2.5,2.5,2.5,203.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 04:25:00,2.5,2.5,18.25,2.5,2.5,2.5,212.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 04:30:00,2.5,2.5,18.85,2.5,2.5,2.5,199.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 04:35:00,2.5,2.5,18.48,2.5,2.5,2.5,192.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 04:40:00,2.5,2.5,17.78,2.5,2.5,2.5,204.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 04:45:00,2.5,2.5,17.99,2.5,2.5,2.5,220.0,5.0,0.0,0.5,0.0,0.5
2015-08-25 04:50:00,2.5,2.5,18.37,2.5,2.5,2.5,203.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 04:55:00,2.5,2.5,17.92,2.5,2.5,2.5,227.0,4.0,0.0,0.5,0.0,0.5
2015-08-25 05:00:00,2.5,2.5,17.82,2.5,2.5,2.5,210.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 05:05:00,2.5,2.5,17.68,2.5,2.5,2.5,196.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 05:10:00,2.5,2.5,17.78,2.5,2.5,2.5,188.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 05:15:00,2.5,2.5,18.08,2.5,2.5,2.5,218.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 05:20:00,2.5,2.5,17.71,2.5,2.5,2.5,198.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 05:25:00,2.5,2.5,17.05,2.5,2.5,2.5,208.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 05:30:00,2.5,2.5,17.05,2.5,2.5,2.5,232.0,5.0,0.0,0.5,0.0,0.5
2015-08-25 05:35:00,2.5,2.5,16.54,2.5,2.5,2.5,227.0,5.0,0.0,0.5,0.0,0.5
2015-08-25 05:40:00,2.5,2.5,15.74,2.5,2.5,2.5,228.0,5.0,0.0,0.5,0.0,0.5
2015-08-25 05:45:00,2.5,2.5,15.1,2.5,2.5,2.5,222.0,3.0,0.0,0.5,0.0,0.5
2015-08-25 05:50:00,2.5,2.5,14.92,2.5,2.5,2.5,204.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 05:55:00,2.5,2.5,14.36,2.5,2.5,2.5,207.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 06:00:00,2.5,2.5,14.65,2.5,2.5,2.5,215.0,4.0,0.0,0.5,0.0,0.5
2015-08-25 06:05:00,2.5,2.5,14.29,2.5,2.5,2.5,192.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 06:10:00,2.5,2.5,14.25,2.5,2.5,2.5,199.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 06:15:00,2.5,2.5,14.0,2.5,2.5,2.5,192.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 06:20:00,2.5,2.5,14.54,2.5,2.5,2.5,210.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 06:25:00,2.5,2.5,14.07,2.5,2.5,2.5,213.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 06:30:00,2.5,2.5,14.46,2.5,2.5,2.5,217.0,2.0,0.0,0.5,0.0,0.5
2015-08-25 06:35:00,2.5,2.5,14.01,2.5,2.5,2.5,193.0,4.0,0.0,0.75,0.0,0.25
2015-08-25 06:40:00,2.5,2.5,15.0,2.5,2.5,2.5,182.0,4.0,0.0,1.0,0.0,0.0
2015-08-25 06:45:00,2.5,2.5,14.16,2.5,2.5,2.5,165.0,4.0,0.0,0.75,0.25,0.0
2015-08-25 06:50:00,2.5,2.5,14.74,2.5,2.5,2.5,219.0,4.0,0.0,0.5,0.0,0.5
2015-08-25 06:55:00,2.5,2.5,15.09,2.5,2.5,2.5,186.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 07:00:00,2.5,2.5,15.86,2.5,2.5,2.5,217.0,7.0,0.0,0.5,0.0,0.5
2015-08-25 07:05:00,2.5,2.5,16.05,2.5,2.5,2.5,214.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 07:10:00,2.5,2.5,16.29,2.5,2.5,2.5,182.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 07:15:00,2.5,2.5,16.2,2.5,2.5,2.5,192.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 07:20:00,2.5,2.5,16.44,2.5,2.5,2.5,201.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 07:25:00,2.5,2.5,16.39,2.5,2.5,2.5,186.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 07:30:00,2.5,2.5,16.56,2.5,2.5,2.5,188.0,6.0,0.0,1.0,0.0,0.0
2015-08-25 07:35:00,2.5,2.5,16.74,2.5,2.5,2.5,205.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 07:40:00,2.5,2.5,16.26,2.5,2.5,2.5,205.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 07:45:00,2.5,2.5,16.17,2.5,2.5,2.5,201.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 07:50:00,2.5,2.5,16.5,2.5,2.5,2.5,209.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 07:55:00,2.5,2.5,16.97,2.5,2.5,2.5,205.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 08:00:00,2.5,2.5,16.28,2.5,2.5,2.5,200.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 08:05:00,2.5,2.5,15.65,2.5,2.5,2.5,218.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 08:10:00,2.5,2.5,16.38,2.5,2.5,2.5,229.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 08:15:00,2.5,2.5,16.31,2.5,2.5,2.5,210.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 08:20:00,2.5,2.5,16.34,2.5,2.5,2.5,209.0,7.0,0.0,0.75,0.0,0.25
2015-08-25 08:25:00,2.5,2.5,16.33,2.5,2.5,2.5,215.0,5.0,0.0,0.5,0.0,0.5
2015-08-25 08:30:00,2.5,2.5,16.53,2.5,2.5,2.5,217.0,7.0,0.0,0.5,0.0,0.5
2015-08-25 08:35:00,2.5,2.5,16.52,2.5,2.5,2.5,223.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 08:40:00,2.5,2.5,16.72,2.5,2.5,2.5,224.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 08:45:00,2.5,2.5,16.71,2.5,2.5,2.5,222.0,7.0,0.0,0.5,0.0,0.5
2015-08-25 08:50:00,2.5,2.5,15.6,2.5,2.5,2.5,200.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 08:55:00,2.5,2.5,15.14,2.5,2.5,2.5,201.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 09:00:00,2.5,2.5,14.74,2.5,2.5,2.5,215.0,6.0,0.0,0.5,0.0,0.5
2015-08-25 09:05:00,2.5,2.5,14.4,2.5,2.5,2.5,207.0,6.0,0.0,0.75,0.0,0.25
2015-08-25 09:10:00,2.5,2.5,14.9,2.5,2.5,2.5,194.0,5.0,0.0,0.75,0.0,0.25
2015-08-25 09:15:00,2.5,2.5,14.9,2.5,2.5,2.5,176.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 09:20:00,2.5,2.5,15.18,2.5,2.5,2.5,181.0,6.0,0.0,1.0,0.0,0.0
2015-08-25 09:25:00,2.5,2.5,14.85,2.5,2.5,2.5,185.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 09:30:00,2.5,2.5,14.38,2.5,2.5,2.5,158.0,5.0,0.0,0.75,0.25,0.0
2015-08-25 09:35:00,2.5,2.5,14.5,2.5,2.5,2.5,164.0,5.0,0.0,0.75,0.25,0.0
2015-08-25 09:40:00,2.5,2.5,14.34,2.5,2.5,2.5,163.0,4.0,0.0,0.75,0.25,0.0
2015-08-25 09:45:00,2.5,2.5,13.8,2.5,2.5,2.5,155.0,5.0,0.0,0.75,0.25,0.0
2015-08-25 09:50:00,2.5,2.5,13.78,2.5,2.5,2.5,167.0,5.0,0.0,0.75,0.25,0.0
2015-08-25 09:55:00,2.5,2.5,13.28,2.5,2.5,2.5,181.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 10:00:00,2.5,2.5,13.95,2.5,2.5,2.5,170.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 10:05:00,2.5,2.5,13.85,2.5,2.5,2.5,182.0,6.0,0.0,1.0,0.0,0.0
2015-08-25 10:10:00,2.5,2.5,13.62,2.5,2.5,2.5,172.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 10:15:00,2.5,2.5,13.27,2.5,2.5,2.5,176.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 10:20:00,2.5,2.5,13.52,2.5,2.5,2.5,177.0,5.0,0.0,1.0,0.0,0.0
2015-08-25 10:25:00,2.5,2.5,12.99,2.5,2.5,2.5,147.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 10:30:00,2.5,2.5,12.3,2.5,2.5,2.5,147.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 10:35:00,2.5,2.5,11.92,2.5,2.5,2.5,172.0,4.0,0.0,1.0,0.0,0.0
2015-08-25 10:40:00,2.5,2.5,14.61,2.5,2.5,2.5,138.0,3.0,0.0,0.5,0.5,0.0
2015-08-25 10:45:00,2.5,2.5,15.99,2.5,2.5,2.5,186.0,3.0,0.0,1.0,0.0,0.0
2015-08-25 10:50:00,2.5,2.5,16.3,2.5,2.5,2.5,219.0,5.0,0.0,0.5,0.0,0.5
2015-08-25 10:55:00,2.5,2.5,16.35,2.5,2.5,2.5,223.0,4.0,0.0,0.5,0.0,0.5
2015-08-25 11:00:00,2.5,2.5,17.24,2.5,2.5,2.5,222.0,3.0,0.0,0.5,0.0,0.5
2015-08-25 11:05:00,2.5,2.5,18.37,2.5,2.5,2.5,201.0,2.0,0.0,0.75,0.0,0.25
2015-08-25 11:10:00,2.5,2.5,19.13,2.5,2.5,2.5,149.0,4.0,0.0,0.75,0.25,0.0
2015-08-25 11:15:00,2.5,2.5,20.21,2.5,2.5,2.5,120.0,6.0,0.0,0.25,0.75,0.0
2015-08-25 11:20:00,2.5,2.5,23.49,2.5,2.5,2.5,93.0,6.0,0.0,0.0,1.0,0.0
2015-08-25 11:25:00,2.5,2.5,24.23,2.5,2.5,2.5,117.0,6.0,0.0,0.25,0.75,0.0
2015-08-25 11:30:00,2.5,2.5,23.72,2.5,2.5,2.5,135.0,6.0,0.0,0.5,0.5,0.0
2015-08-25 11:35:00,2.5,2.5,21.64,2.5,2.5,2.5,134.0,5.0,0.0,0.5,0.5,0.0
2015-08-25 11:40:00,2.5,2.5,19.62,2.5,2.5,2.5,135.0,7.0,0.0,0.5,0.5,0.0
2015-08-25 11:45:00,2.5,2.5,18.16,2.5,2.5,2.5,113.0,8.0,0.0,0.25,0.75,0.0
2015-08-25 11:50:00,2.5,2.5,16.47,2.5,2.5,2.5,106.0,7.0,0.0,0.25,0.75,0.0
2015-08-25 11:55:00,2.5,2.5,15.52,2.5,2.5,2.5,113.0,7.0,0.0,0.25,0.75,0.0
2015-08-25 12:00:00,2.5,2.5,14.04,2.5,2.5,2.5,135.0,6.0,0.0,0.5,0.5,0.0
2015-08-25 12:05:00,2.5,2.5,13.82,2.5,2.5,2.5,130.0,7.0,0.0,0.5,0.5,0.0
2015-08-25 12:10:00,2.5,2.5,14.57,2.5,2.5,2.5,147.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 12:15:00,2.5,2.5,14.6,2.5,2.5,2.5,152.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 12:20:00,2.5,2.5,14.11,2.5,2.5,2.5,164.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 12:25:00,2.5,2.5,14.25,2.5,2.5,2.5,163.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 12:30:00,2.5,2.5,15.66,2.5,2.5,2.5,164.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 12:35:00,2.5,2.5,17.42,2.5,2.5,2.5,157.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 12:40:00,2.5,2.5,18.47,2.5,2.5,2.5,167.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 12:45:00,2.5,2.5,18.59,2.5,2.5,2.5,167.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 12:50:00,2.5,2.5,20.18,2.5,2.5,2.5,164.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 12:55:00,2.5,2.5,22.02,2.5,2.5,2.5,161.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 13:00:00,2.5,2.5,23.31,2.5,2.5,2.5,163.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 13:05:00,2.5,2.5,24.88,2.5,2.5,2.5,159.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 13:10:00,2.5,2.5,23.76,2.5,2.5,2.5,163.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 13:15:00,2.5,2.5,22.28,2.5,2.5,2.5,163.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 13:20:00,2.5,2.5,21.46,2.5,2.5,2.5,158.0,9.0,0.0,0.75,0.25,0.0
2015-08-25 13:25:00,2.5,2.5,20.17,2.5,2.5,2.5,163.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 13:30:00,2.5,2.5,18.84,2.5,2.5,2.5,155.0,9.0,0.0,0.75,0.25,0.0
2015-08-25 13:35:00,2.5,2.5,17.27,2.5,2.5,2.5,161.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 13:40:00,2.5,2.5,16.11,2.5,2.5,2.5,163.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 13:45:00,2.5,2.5,15.69,2.5,2.5,2.5,152.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 13:50:00,2.5,2.5,14.53,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 13:55:00,2.5,2.5,15.28,2.5,2.5,2.5,158.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 14:00:00,2.5,2.5,15.56,2.5,2.5,2.5,158.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 14:05:00,2.5,2.5,16.12,2.5,2.5,2.5,168.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 14:10:00,2.5,2.5,16.92,2.5,2.5,2.5,165.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 14:15:00,2.5,2.5,17.54,2.5,2.5,2.5,165.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 14:20:00,2.5,2.5,18.61,2.5,2.5,2.5,161.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 14:25:00,2.5,2.5,18.95,2.5,2.5,2.5,162.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 14:30:00,2.5,2.5,19.54,2.5,2.5,2.5,161.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 14:35:00,2.5,2.5,20.38,2.5,2.5,2.5,158.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 14:40:00,2.5,2.5,21.03,2.5,2.5,2.5,170.0,6.0,0.0,1.0,0.0,0.0
2015-08-25 14:45:00,2.5,2.5,21.45,2.5,2.5,2.5,165.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 14:50:00,2.5,2.5,22.33,2.5,2.5,2.5,156.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 14:55:00,2.5,2.5,22.5,2.5,2.5,2.5,159.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 15:00:00,2.5,2.5,22.65,2.5,2.5,2.5,160.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 15:05:00,2.5,2.5,23.47,2.5,2.5,2.5,151.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 15:10:00,2.5,2.5,24.91,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 15:15:00,2.5,2.5,23.64,2.5,2.5,2.5,177.0,7.0,0.0,1.0,0.0,0.0
2015-08-25 15:20:00,2.5,2.5,22.36,2.5,2.5,2.5,161.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 15:25:00,2.5,2.5,19.63,2.5,2.5,2.5,160.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 15:30:00,2.5,2.5,19.12,2.5,2.5,2.5,157.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 15:35:00,2.5,2.5,18.02,2.5,2.5,2.5,155.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 15:40:00,2.5,2.5,17.4,2.5,2.5,2.5,163.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 15:45:00,2.5,2.5,15.03,2.5,2.5,2.5,158.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 15:50:00,2.5,2.5,14.84,2.5,2.5,2.5,148.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 15:55:00,2.5,2.5,15.1,2.5,2.5,2.5,152.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 16:00:00,2.5,2.5,15.84,2.5,2.5,2.5,151.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 16:05:00,2.5,2.5,15.44,2.5,2.5,2.5,151.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 16:10:00,2.5,2.5,17.19,2.5,2.5,2.5,163.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 16:15:00,2.5,2.5,17.19,2.5,2.5,2.5,165.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 16:20:00,2.5,2.5,18.26,2.5,2.5,2.5,160.0,5.0,0.0,0.75,0.25,0.0
2015-08-25 16:25:00,2.5,2.5,18.68,2.5,2.5,2.5,151.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 16:30:00,2.5,2.5,18.58,2.5,2.5,2.5,155.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 16:35:00,2.5,2.5,18.46,2.5,2.5,2.5,162.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 16:40:00,2.5,2.5,19.04,2.5,2.5,2.5,159.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 16:45:00,2.5,2.5,19.27,2.5,2.5,2.5,155.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 16:50:00,2.5,2.5,19.68,2.5,2.5,2.5,165.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 16:55:00,2.5,2.5,19.9,2.5,2.5,2.5,160.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 17:00:00,2.5,2.5,21.06,2.5,2.5,2.5,153.0,9.0,0.0,0.75,0.25,0.0
2015-08-25 17:05:00,2.5,2.5,20.75,2.5,2.5,2.5,158.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 17:10:00,2.5,2.5,20.7,2.5,2.5,2.5,157.0,9.0,0.0,0.75,0.25,0.0
2015-08-25 17:15:00,2.5,2.5,23.38,2.5,2.5,2.5,153.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 17:20:00,2.5,2.5,24.94,2.5,2.5,2.5,161.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 17:25:00,2.5,2.5,24.19,2.5,2.5,2.5,165.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 17:30:00,2.5,2.5,21.3,2.5,2.5,2.5,155.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 17:35:00,2.5,2.5,18.28,2.5,2.5,2.5,149.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 17:40:00,2.5,2.5,17.22,2.5,2.5,2.5,158.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 17:45:00,2.5,2.5,16.23,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 17:50:00,2.5,2.5,15.68,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 17:55:00,2.5,2.5,14.74,2.5,2.5,2.5,163.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 18:00:00,2.5,2.5,13.19,2.5,2.5,2.5,169.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 18:05:00,2.5,2.5,14.45,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 18:10:00,2.5,2.5,14.91,2.5,2.5,2.5,165.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 18:15:00,2.5,2.5,16.34,2.5,2.5,2.5,160.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 18:20:00,2.5,2.5,17.62,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 18:25:00,2.5,2.5,17.47,2.5,2.5,2.5,163.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 18:30:00,2.5,2.5,16.87,2.5,2.5,2.5,147.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 18:35:00,2.5,2.5,17.22,2.5,2.5,2.5,145.0,7.0,0.0,0.5,0.5,0.0
2015-08-25 18:40:00,2.5,2.5,17.53,2.5,2.5,2.5,161.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 18:45:00,2.5,2.5,20.36,2.5,2.5,2.5,156.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 18:50:00,2.5,2.5,23.11,2.5,2.5,2.5,154.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 18:55:00,2.5,2.5,23.54,2.5,2.5,2.5,155.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 19:00:00,2.5,2.5,23.54,2.5,2.5,2.5,148.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 19:05:00,2.5,2.5,22.53,2.5,2.5,2.5,150.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 19:10:00,2.5,2.5,19.9,2.5,2.5,2.5,145.0,5.0,0.0,0.5,0.5,0.0
2015-08-25 19:15:00,2.5,2.5,18.32,2.5,2.5,2.5,148.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 19:20:00,2.5,2.5,16.35,2.5,2.5,2.5,156.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 19:25:00,2.5,2.5,15.59,2.5,2.5,2.5,155.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 19:30:00,2.5,2.5,15.52,2.5,2.5,2.5,159.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 19:35:00,2.5,2.5,15.3,2.5,2.5,2.5,154.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 19:40:00,2.5,2.5,15.78,2.5,2.5,2.5,151.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 19:45:00,2.5,2.5,14.78,2.5,2.5,2.5,148.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 19:50:00,2.5,2.5,14.44,2.5,2.5,2.5,143.0,4.0,0.0,0.5,0.5,0.0
2015-08-25 19:55:00,2.5,2.5,12.86,2.5,2.5,2.5,164.0,3.0,0.0,0.75,0.25,0.0
2015-08-25 20:00:00,2.5,2.5,12.12,2.5,2.5,2.5,233.0,4.0,0.0,0.5,0.0,0.5
2015-08-25 20:05:00,2.5,2.5,11.86,2.5,2.5,2.5,218.0,4.0,0.0,0.5,0.0,0.5
2015-08-25 20:10:00,2.5,2.5,11.59,2.5,2.5,2.5,174.0,4.0,0.0,1.0,0.0,0.0
2015-08-25 20:15:00,2.5,2.5,13.32,2.5,2.5,2.5,148.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 20:20:00,2.5,2.5,12.86,2.5,2.5,2.5,145.0,6.0,0.0,0.5,0.5,0.0
2015-08-25 20:25:00,2.5,2.5,13.05,2.5,2.5,2.5,153.0,5.0,0.0,0.75,0.25,0.0
2015-08-25 20:30:00,2.5,2.5,12.35,2.5,2.5,2.5,146.0,7.0,0.0,0.5,0.5,0.0
2015-08-25 20:35:00,2.5,2.5,12.41,2.5,2.5,2.5,143.0,7.0,0.0,0.5,0.5,0.0
2015-08-25 20:40:00,2.5,2.5,13.09,2.5,2.5,2.5,152.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 20:45:00,2.5,2.5,13.29,2.5,2.5,2.5,152.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 20:50:00,2.5,2.5,12.28,2.5,2.5,2.5,151.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 20:55:00,2.5,2.5,12.1,2.5,2.5,2.5,153.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 21:00:00,2.5,2.5,12.64,2.5,2.5,2.5,153.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 21:05:00,2.5,2.5,13.02,2.5,2.5,2.5,149.0,9.0,0.0,0.75,0.25,0.0
2015-08-25 21:10:00,2.5,2.5,13.63,2.5,2.5,2.5,152.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 21:15:00,2.5,2.5,14.31,2.5,2.5,2.5,137.0,6.0,0.0,0.5,0.5,0.0
2015-08-25 21:20:00,2.5,2.5,14.95,2.5,2.5,2.5,141.0,5.0,0.0,0.5,0.5,0.0
2015-08-25 21:25:00,2.5,2.5,14.73,2.5,2.5,2.5,134.0,5.0,0.0,0.5,0.5,0.0
2015-08-25 21:30:00,2.5,2.5,15.32,2.5,2.5,2.5,137.0,5.0,0.0,0.5,0.5,0.0
2015-08-25 21:35:00,2.5,2.5,15.72,2.5,2.5,2.5,142.0,6.0,0.0,0.5,0.5,0.0
2015-08-25 21:40:00,2.5,2.5,15.07,2.5,2.5,2.5,143.0,6.0,0.0,0.5,0.5,0.0
2015-08-25 21:45:00,2.5,2.5,15.12,2.5,2.5,2.5,150.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 21:50:00,2.5,2.5,14.4,2.5,2.5,2.5,153.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 21:55:00,2.5,2.5,14.87,2.5,2.5,2.5,158.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 22:00:00,2.5,2.5,15.32,2.5,2.5,2.5,154.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 22:05:00,2.5,2.5,15.64,2.5,2.5,2.5,152.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 22:10:00,2.5,2.5,16.27,2.5,2.5,2.5,155.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 22:15:00,2.5,2.5,16.27,2.5,2.5,2.5,149.0,6.0,0.0,0.75,0.25,0.0
2015-08-25 22:20:00,2.5,2.5,16.07,2.5,2.5,2.5,152.0,8.0,0.0,0.75,0.25,0.0
2015-08-25 22:25:00,2.5,2.5,16.04,2.5,2.5,2.5,150.0,7.0,0.0,0.75,0.25,0.0
2015-08-25 22:30:00,2.5,2.5,16.8,2.5,2.5,2.5,173.0,4.0,0.0,1.0,0.0,0.0
